xml_path,image_path,gt_text,pred_text,gt_bbox,pred_bbox,iou,det_conf,text_conf,bbox_match,text_exact,e2e_exact,cer
data_prepared/indian_lp\347c849b-6cfa-4edb-af1f-b29bdad25c4d___new_New-Volkswagen-Polo.jpg.xml,data_prepared/indian_lp\347c849b-6cfa-4edb-af1f-b29bdad25c4d___new_New-Volkswagen-Polo.jpg.jpeg,W0BNP300,WOBNP300,"[20, 128, 136, 158]","[9, 122, 151, 166]",0.556978,0.871558,0.667234,1,0,0,0.125
data_prepared/indian_lp\3515f71d-cdd6-4050-ae68-7b7afd4c0a11___8.xml,data_prepared/indian_lp\3515f71d-cdd6-4050-ae68-7b7afd4c0a11___8.jpeg,KL06H5834,KL06H5834,"[79, 155, 332, 243]","[51, 138, 356, 256]",0.618616,0.784057,0.970131,1,1,1,0.0
data_prepared/indian_lp\351a22eb-bf0a-44d6-8b6d-5ffca753c261___bike-number-plate-500x500.jpg.xml,data_prepared/indian_lp\351a22eb-bf0a-44d6-8b6d-5ffca753c261___bike-number-plate-500x500.jpg.jpeg,MH20EU9991,MH20EU9991,"[111, 113, 258, 188]","[100, 106, 274, 194]",0.720024,0.871947,0.866675,1,1,1,0.0
data_prepared/indian_lp\369ccb4b-88fe-4e97-91c1-3838da2b7563___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Honda-Jazz-Number-Plates-Designs.xml,data_prepared/indian_lp\369ccb4b-88fe-4e97-91c1-3838da2b7563___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Honda-Jazz-Number-Plates-Designs.jpg,TN42R2697,TN42R2697,"[181, 126, 430, 249]","[178, 122, 385, 261]",0.731375,0.82661,0.878727,1,1,1,0.0
data_prepared/indian_lp\377b225b-e978-4e7c-8e5e-f10d8effc336___Maruti-Suzuki-Ignis-Rear-view-94486.jpg.xml,data_prepared/indian_lp\377b225b-e978-4e7c-8e5e-f10d8effc336___Maruti-Suzuki-Ignis-Rear-view-94486.jpg.jpeg,HR26DA0471,HR26DA0471,"[154, 230, 315, 277]","[138, 218, 330, 285]",0.588231,0.867243,0.97245,1,1,1,0.0
data_prepared/indian_lp\38cee3dd-dead-4ba0-b350-0f82d94836da___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_big_467860_1505633598.xml,data_prepared/indian_lp\38cee3dd-dead-4ba0-b350-0f82d94836da___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_big_467860_1505633598.jpg,HR26TC7303,HR26TC7300,"[310, 340, 409, 365]","[302, 334, 415, 372]",0.576386,0.833205,0.790431,1,0,0,0.1
data_prepared/indian_lp\3bc3f147-2d6b-484a-8481-4a49fd8afe23___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844581764_1_1080x720_nissan-terrano-xv-d-thp-110-ps-2013-diesel-faridabad.xml,data_prepared/indian_lp\3bc3f147-2d6b-484a-8481-4a49fd8afe23___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844581764_1_1080x720_nissan-terrano-xv-d-thp-110-ps-2013-diesel-faridabad.jpg,HR51AY9099,HR51AY9099,"[192, 513, 393, 554]","[172, 505, 412, 561]",0.61317,0.825845,0.944381,1,1,1,0.0
data_prepared/indian_lp\3c0a3772-d18d-4ff7-861c-7e50b7974edb___1393874-take-look-number-plate-imageuploadedbyteambhp1437414250.447892.jpg.xml,data_prepared/indian_lp\3c0a3772-d18d-4ff7-861c-7e50b7974edb___1393874-take-look-number-plate-imageuploadedbyteambhp1437414250.447892.jpg.jpeg,GJW115A1138,GJW115A113,"[155, 195, 338, 249]","[136, 189, 357, 255]",0.677499,0.86276,0.944901,1,0,0,0.090909
data_prepared/indian_lp\3d7cd880-ea4b-4d63-9706-bea1df54af20___135712d1400874352-skoda-rapid-1-6tdi-cr-mt-elegance-ultima-candy-white-white-monster-1911216_676392609084007_1524722860_o.jpg.xml,data_prepared/indian_lp\3d7cd880-ea4b-4d63-9706-bea1df54af20___135712d1400874352-skoda-rapid-1-6tdi-cr-mt-elegance-ultima-candy-white-white-monster-1911216_676392609084007_1524722860_o.jpg.jpeg,DL3CAY9324,DL3CAY9324,"[297, 259, 490, 306]","[280, 255, 508, 311]",0.710448,0.853272,0.962749,1,1,1,0.0
data_prepared/indian_lp\3f677265-d5fa-439f-be23-feaacce22c49___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848126147_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.xml,data_prepared/indian_lp\3f677265-d5fa-439f-be23-feaacce22c49___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848126147_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.jpg,GJ05JH2501,GJ05JH2501,"[135, 235, 263, 269]","[122, 228, 275, 277]",0.580499,0.822113,0.963369,1,1,1,0.0
data_prepared/indian_lp\3fd93f90-f778-4f14-8b0f-67dd0be88a06___561644d1308248087-beware-fake-registration-numbers-imported-cars-proof-pg-3-257491_10150223034216705_685851704_7325894_6 - Copy.xml,data_prepared/indian_lp\3fd93f90-f778-4f14-8b0f-67dd0be88a06___561644d1308248087-beware-fake-registration-numbers-imported-cars-proof-pg-3-257491_10150223034216705_685851704_7325894_6 - Copy.jpeg,WB06F9209,WB06F9209,"[141, 249, 269, 283]","[127, 242, 279, 290]",0.596491,0.844253,0.955429,1,1,1,0.0
data_prepared/indian_lp\3febea0e-53c0-4b30-880c-3061458b93ce___Maruti-Vitara-Brezza-rear-end-full-review.jpg.xml,data_prepared/indian_lp\3febea0e-53c0-4b30-880c-3061458b93ce___Maruti-Vitara-Brezza-rear-end-full-review.jpg.jpeg,HR26U7501,HR26U7501,"[346, 182, 569, 307]","[331, 173, 593, 322]",0.714048,0.8871,0.971913,1,1,1,0.0
data_prepared/indian_lp\40204d5c-c847-4437-90db-3e2d05a27761___33.jpg.xml,data_prepared/indian_lp\40204d5c-c847-4437-90db-3e2d05a27761___33.jpg.jpeg,WB07D5106,WB07D5106,"[95, 87, 325, 295]","[72, 69, 354, 328]",0.655002,0.898424,0.891706,1,1,1,0.0
data_prepared/indian_lp\41209caa-2aa2-4003-b057-e0508c1d5ac9___Volkswagen-Ameo-Exterior-68165.jpg.xml,data_prepared/indian_lp\41209caa-2aa2-4003-b057-e0508c1d5ac9___Volkswagen-Ameo-Exterior-68165.jpg.jpeg,MH14TCD204,MH14TCD204,"[201, 202, 273, 227]","[194, 199, 278, 227]",0.765306,0.839504,0.96231,1,1,1,0.0
data_prepared/indian_lp\41de2ad0-3785-488e-9f1f-75b76f446cc7___Maruti-Alto-K10-Photos-2.jpg.xml,data_prepared/indian_lp\41de2ad0-3785-488e-9f1f-75b76f446cc7___Maruti-Alto-K10-Photos-2.jpg.jpeg,HR26CT4063,HR26CT4063,"[130, 305, 304, 354]","[112, 294, 320, 361]",0.611797,0.86144,0.960106,1,1,1,0.0
data_prepared/indian_lp\422aaf6f-dd4a-450f-ac6b-65966ab512d0___1431956d1446017445-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-thumb_img_4418_1024.jpg.xml,data_prepared/indian_lp\422aaf6f-dd4a-450f-ac6b-65966ab512d0___1431956d1446017445-number-plates-merchandise-canvas-ink-gurgaon-edit-closed-thumb_img_4418_1024.jpg.jpeg,MH03BS7778,MH03BS7778,"[297, 422, 558, 493]","[285, 406, 580, 506]",0.628169,0.830603,0.969904,1,1,1,0.0
data_prepared/indian_lp\4434b404-dd10-4150-b226-b76b6ef95e43___new_224489195_8_1000x700_skoda-superb-2010-.jpg.xml,data_prepared/indian_lp\4434b404-dd10-4150-b226-b76b6ef95e43___new_224489195_8_1000x700_skoda-superb-2010-.jpg.jpeg,KL01AX8000,KL01AX8000,"[140, 157, 306, 208]","[125, 149, 321, 212]",0.685617,0.865558,0.96188,1,1,1,0.0
data_prepared/indian_lp\44ee098a-c33c-47a2-9dcb-717c02d5a240___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Front.xml,data_prepared/indian_lp\44ee098a-c33c-47a2-9dcb-717c02d5a240___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Front.jpg,TN19TC91,TN19TC91,"[267, 511, 500, 574]","[247, 503, 518, 580]",0.703455,0.837097,0.948196,1,1,1,0.0
data_prepared/indian_lp\49bdf0d9-4e64-41eb-9c19-eabdc4afb051___Maruti-Suzuki-Ciaz-Photos-30.JPG.xml,data_prepared/indian_lp\49bdf0d9-4e64-41eb-9c19-eabdc4afb051___Maruti-Suzuki-Ciaz-Photos-30.JPG.jpeg,HR26CH3604,HR26CH3604,"[198, 135, 355, 177]","[188, 133, 366, 180]",0.78819,0.859901,0.968495,1,1,1,0.0
data_prepared/indian_lp\4b669e6d-4eec-4f46-b502-f64ee0175947___new_1.xml,data_prepared/indian_lp\4b669e6d-4eec-4f46-b502-f64ee0175947___new_1.jpg,MH14TC206AN,MH14TC206A,"[138, 54, 436, 163]","[112, 44, 470, 171]",0.714424,0.853155,0.925786,1,0,0,0.090909
data_prepared/indian_lp\4be1ff39-b2ad-45e0-9c9a-0e7215cbb5b6___2.jpg.xml,data_prepared/indian_lp\4be1ff39-b2ad-45e0-9c9a-0e7215cbb5b6___2.jpg.jpeg,MH12DE1433,MH12DE1433,"[1, 81, 300, 160]","[0, 73, 300, 167]",0.837624,0.905777,0.942922,1,1,1,0.0
data_prepared/indian_lp\4eb236a3-6547-4103-b46f-3756d21128a9___06-Sanjay-Dutt.jpg.xml,data_prepared/indian_lp\4eb236a3-6547-4103-b46f-3756d21128a9___06-Sanjay-Dutt.jpg.jpeg,MH02CB4545,MH02CB4545,"[85, 387, 256, 449]","[65, 386, 271, 449]",0.816921,0.846017,0.95466,1,1,1,0.0
data_prepared/indian_lp\4ed4509a-18ed-44cd-bfe3-b1cce982e365___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-3.xml,data_prepared/indian_lp\4ed4509a-18ed-44cd-bfe3-b1cce982e365___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-3.jpg,TN21AT0480,TN21AT0480,"[285, 322, 490, 375]","[262, 312, 511, 386]",0.589656,0.860249,0.957956,1,1,1,0.0
data_prepared/indian_lp\4f86fbad-3a04-4c11-a8fa-e897727fc2c7___Number-plate-1.jpg.xml,data_prepared/indian_lp\4f86fbad-3a04-4c11-a8fa-e897727fc2c7___Number-plate-1.jpg.jpeg,MH14GN9239,MH14GN9239,"[314, 313, 569, 400]","[290, 300, 592, 414]",0.644388,0.882943,0.942362,1,1,1,0.0
data_prepared/indian_lp\504e7c29-e1dc-48c9-ace6-738cf934e368___2017-skoda-octavia-rs-12.jpg.xml,data_prepared/indian_lp\504e7c29-e1dc-48c9-ace6-738cf934e368___2017-skoda-octavia-rs-12.jpg.jpeg,MH20TC640B,MH20TC640B,"[292, 184, 424, 235]","[276, 176, 437, 243]",0.624085,0.854668,0.934936,1,1,1,0.0
data_prepared/indian_lp\51d58875-0bdc-4488-84d9-8b7ad5883863___new_Maruti-Suzuki-Ignis-Rear-view-94486.jpg.xml,data_prepared/indian_lp\51d58875-0bdc-4488-84d9-8b7ad5883863___new_Maruti-Suzuki-Ignis-Rear-view-94486.jpg.jpeg,HR26DA0471,HR26DA0471,"[102, 152, 210, 186]","[93, 144, 219, 189]",0.647619,0.854881,0.969529,1,1,1,0.0
data_prepared/indian_lp\5231116f-7a07-4ce2-b437-d34b497e7969___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844329566_3_1080x720_nissan-terrano-xe-d-2014-diesel-.xml,data_prepared/indian_lp\5231116f-7a07-4ce2-b437-d34b497e7969___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_844329566_3_1080x720_nissan-terrano-xe-d-2014-diesel-.jpg,HR11F7575,HR11F7575,"[187, 342, 351, 384]","[172, 333, 364, 392]",0.608051,0.828557,0.953667,1,1,1,0.0
data_prepared/indian_lp\52abe2c4-fde3-45b2-beec-f070e6ed98c7___Volkswagen-Vento-Rear-view-46765.jpg.xml,data_prepared/indian_lp\52abe2c4-fde3-45b2-beec-f070e6ed98c7___Volkswagen-Vento-Rear-view-46765.jpg.jpeg,MH14EP4660,MH14EP4660,"[251, 198, 370, 227]","[242, 195, 379, 231]",0.699716,0.860924,0.955582,1,1,1,0.0
data_prepared/indian_lp\52b45060-9645-47c7-882d-b69a5bf07eff___1006372d1351343820-my-new-maruti-swift-zxi-21102012241.jpg.xml,data_prepared/indian_lp\52b45060-9645-47c7-882d-b69a5bf07eff___1006372d1351343820-my-new-maruti-swift-zxi-21102012241.jpg.jpeg,KA031351,KA031351,"[219, 315, 345, 353]","[204, 306, 358, 361]",0.565289,0.830385,0.956189,1,1,1,0.0
data_prepared/indian_lp\5345a45f-8d1b-4984-b5ee-a69fc4cbda6a___new__bd7f7862-d727-11e7-ad30-e18a56154311.jpg.xml,data_prepared/indian_lp\5345a45f-8d1b-4984-b5ee-a69fc4cbda6a___new__bd7f7862-d727-11e7-ad30-e18a56154311.jpg.jpeg,MH15TC554,MH15TC554,"[362, 174, 434, 196]","[355, 168, 439, 199]",0.608295,0.827972,0.95817,1,1,1,0.0
data_prepared/indian_lp\55aa4ee8-13fd-45bd-b83b-651ac665d71a___200560387_4_1000x700_2012-toyota-innova-diesel-130000-kms-cars.jpg.xml,data_prepared/indian_lp\55aa4ee8-13fd-45bd-b83b-651ac665d71a___200560387_4_1000x700_2012-toyota-innova-diesel-130000-kms-cars.jpg.jpeg,KL16J3636,KL16J3636,"[156, 240, 324, 280]","[139, 230, 346, 292]",0.523609,0.846476,0.965014,1,1,1,0.0
data_prepared/indian_lp\56b46df3-223c-42c8-a6bf-e95e5bac29cc___9214a754343030395508e104d7948167_large.jpg.xml,data_prepared/indian_lp\56b46df3-223c-42c8-a6bf-e95e5bac29cc___9214a754343030395508e104d7948167_large.jpg.jpeg,PB08CX2959,PB08CX2959,"[131, 438, 355, 489]","[110, 425, 374, 498]",0.592777,0.856745,0.930476,1,1,1,0.0
data_prepared/indian_lp\5747d3e8-4dd0-435f-942d-34b84f03344c___Maruti-Suzuki-Swift-Number-Plates-Design.jpg.xml,data_prepared/indian_lp\5747d3e8-4dd0-435f-942d-34b84f03344c___Maruti-Suzuki-Swift-Number-Plates-Design.jpg.jpeg,KL10AV6342,KL10AV6342,"[142, 251, 337, 303]","[119, 239, 359, 312]",0.578767,0.851014,0.969627,1,1,1,0.0
data_prepared/indian_lp\57e92915-935a-4a91-91f8-f3ad70040a6e___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_847071203_1_1080x720_nissan-terrano-xv-d-thp-premium-110-ps-2015-diesel-ghaziabad.xml,data_prepared/indian_lp\57e92915-935a-4a91-91f8-f3ad70040a6e___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_847071203_1_1080x720_nissan-terrano-xv-d-thp-premium-110-ps-2015-diesel-ghaziabad.jpg,UP16CT2233,UP16CT2233,"[179, 586, 344, 620]","[164, 576, 358, 628]",0.556106,0.824462,0.963093,1,1,1,0.0
data_prepared/indian_lp\581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.xml,data_prepared/indian_lp\581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.jpeg,KA03MX5058,,"[170, 161, 285, 184]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.xml,data_prepared/indian_lp\581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.jpeg,,GA03MK5095,,"[157, 136, 297, 192]",0.0,0.866464,0.504587,0,0,0,
data_prepared/indian_lp\59a29a85-30f5-469e-a6c2-e1af171f151c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746494_417a40a489 - Copy.xml,data_prepared/indian_lp\59a29a85-30f5-469e-a6c2-e1af171f151c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746494_417a40a489 - Copy.jpg,TN21AU7234,TN21AU7234,"[103, 181, 166, 198]","[97, 177, 171, 200]",0.62926,0.823793,0.967418,1,1,1,0.0
data_prepared/indian_lp\59a40238-6b01-4bb9-9faf-3b595e67bcb3___3d-font-number-plate-500x500.jpg.xml,data_prepared/indian_lp\59a40238-6b01-4bb9-9faf-3b595e67bcb3___3d-font-number-plate-500x500.jpg.jpeg,MH13BN4348,MH13BN4348,"[174, 228, 289, 252]","[164, 221, 301, 258]",0.544486,0.85156,0.956447,1,1,1,0.0
data_prepared/indian_lp\59e121dc-ebc6-4e4c-ba88-7fe04b569218___Autopsyches-Skoda-Laura-6.jpg.xml,data_prepared/indian_lp\59e121dc-ebc6-4e4c-ba88-7fe04b569218___Autopsyches-Skoda-Laura-6.jpg.jpeg,DL3CAY2231,DL3CAY2231,"[289, 217, 447, 257]","[274, 210, 463, 264]",0.619244,0.863415,0.974217,1,1,1,0.0
data_prepared/indian_lp\5a4780bf-d2af-4f19-a36b-65004cd06b3d___maruti-suzuki-wagon-r-rear-left-rim.jpg.xml,data_prepared/indian_lp\5a4780bf-d2af-4f19-a36b-65004cd06b3d___maruti-suzuki-wagon-r-rear-left-rim.jpg.jpeg,MP09CC1667,MP08CC1667,"[102, 138, 168, 159]","[96, 136, 174, 163]",0.65812,0.799476,0.88402,1,0,0,0.1
data_prepared/indian_lp\5ac9f7b9-f7cc-4161-bbd1-7f377bb890bf___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-John-Abraham.xml,data_prepared/indian_lp\5ac9f7b9-f7cc-4161-bbd1-7f377bb890bf___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-John-Abraham.jpg,MH03CB6467,MH03CB6467,"[252, 310, 401, 344]","[237, 300, 416, 352]",0.544263,0.858251,0.947064,1,1,1,0.0
data_prepared/indian_lp\5b49ae32-c799-45e3-b139-9c56acf6370d___2014-Volkswagen-Polo-Review.jpg.xml,data_prepared/indian_lp\5b49ae32-c799-45e3-b139-9c56acf6370d___2014-Volkswagen-Polo-Review.jpg.jpeg,MH14EH7958,MH14EH7958,"[401, 426, 584, 470]","[384, 417, 604, 479]",0.590323,0.840866,0.961011,1,1,1,0.0
data_prepared/indian_lp\5c85a40f-ce81-44b4-82b2-dfdac281217d___new_Skoda-Octavia-1.8-TSI-5.jpg.xml,data_prepared/indian_lp\5c85a40f-ce81-44b4-82b2-dfdac281217d___new_Skoda-Octavia-1.8-TSI-5.jpg.jpeg,MH20CS1941,MH20CS1941,"[179, 210, 300, 239]","[167, 204, 313, 246]",0.572244,0.857801,0.958133,1,1,1,0.0
data_prepared/indian_lp\5cbd7465-ad12-4e6b-8eaf-d7056c3852f8___New-2018-Maruti-Suzuki-Swift-radiator-grille-600x398.jpg.xml,data_prepared/indian_lp\5cbd7465-ad12-4e6b-8eaf-d7056c3852f8___New-2018-Maruti-Suzuki-Swift-radiator-grille-600x398.jpg.jpeg,HR26DK0830,HR26DK0830,"[341, 242, 490, 288]","[324, 232, 508, 299]",0.55597,0.864279,0.967813,1,1,1,0.0
data_prepared/indian_lp\60842fa7-0a2e-4407-b41c-933d93bdbb35___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-red-rear.xml,data_prepared/indian_lp\60842fa7-0a2e-4407-b41c-933d93bdbb35___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-red-rear.jpg,RJ27TC0530,RJ27TC0530,"[146, 215, 237, 244]","[145, 221, 239, 245]",0.746966,0.809157,0.96606,1,1,1,0.0
data_prepared/indian_lp\6254bb73-d8a1-4f04-89a9-92caef98e233___1658240d1500548920-close-look-2017-skoda-octavia-facelift-hands-free-parking-front-bumper.jpg.xml,data_prepared/indian_lp\6254bb73-d8a1-4f04-89a9-92caef98e233___1658240d1500548920-close-look-2017-skoda-octavia-facelift-hands-free-parking-front-bumper.jpg.jpeg,MH20EE7597,MH20EE7597,"[1206, 975, 2492, 1287]","[1071, 910, 2623, 1361]",0.573228,0.874471,0.967726,1,1,1,0.0
data_prepared/indian_lp\62b58053-425c-4924-b129-c4a6580f3562___product-500x5001.xml,data_prepared/indian_lp\62b58053-425c-4924-b129-c4a6580f3562___product-500x5001.jpeg,KL01CC50,KL01CC50,"[231, 82, 434, 156]","[206, 88, 457, 165]",0.671891,0.852349,0.957848,1,1,1,0.0
data_prepared/indian_lp\6578ae52-8431-4854-ba24-756888891756___1496414894_2017-maruti-suzuki-ciaz.jpg.xml,data_prepared/indian_lp\6578ae52-8431-4854-ba24-756888891756___1496414894_2017-maruti-suzuki-ciaz.jpg.jpeg,HR26TC7099,HR26TC7099,"[295, 170, 426, 221]","[284, 165, 436, 230]",0.676215,0.845554,0.926938,1,1,1,0.0
data_prepared/indian_lp\658af519-5290-4ae5-8dd6-694bab9aa458___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848765390_1_1080x720_nissan-terrano-xl-d-plus-2014-diesel-coimbatore.xml,data_prepared/indian_lp\658af519-5290-4ae5-8dd6-694bab9aa458___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848765390_1_1080x720_nissan-terrano-xl-d-plus-2014-diesel-coimbatore.jpg,TN59BE0939,TN59BE0939,"[225, 462, 343, 488]","[214, 459, 351, 497]",0.58932,0.795368,0.94423,1,1,1,0.0
data_prepared/indian_lp\65e2825e-943f-48a3-a4e2-7e81d649ace2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-L.xml,data_prepared/indian_lp\65e2825e-943f-48a3-a4e2-7e81d649ace2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-L.jpg,RJ27TC0530,RJ27TC0530,"[134, 259, 252, 299]","[124, 257, 262, 303]",0.743541,0.840551,0.972806,1,1,1,0.0
data_prepared/indian_lp\6767eddd-bf2f-4270-aa1f-6146738895ab___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20300.xml,data_prepared/indian_lp\6767eddd-bf2f-4270-aa1f-6146738895ab___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20300.jpg,RJ27TC0530,RJ27TC0530,"[353, 214, 424, 247]","[346, 211, 429, 249]",0.742866,0.832441,0.967261,1,1,1,0.0
data_prepared/indian_lp\684f079f-6085-420c-8e4e-e1aed270fc05___Toyota-Fortuner-Number-Plates-Design.jpg.xml,data_prepared/indian_lp\684f079f-6085-420c-8e4e-e1aed270fc05___Toyota-Fortuner-Number-Plates-Design.jpg.jpeg,KL53E964,KL53E964,"[541, 390, 769, 458]","[518, 380, 791, 470]",0.631013,0.863243,0.967121,1,1,1,0.0
data_prepared/indian_lp\69b56ab9-accd-4c67-aa7a-a884c018e5ab___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-3zh7n2s.jpg.xml,data_prepared/indian_lp\69b56ab9-accd-4c67-aa7a-a884c018e5ab___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-3zh7n2s.jpg.jpeg,KL54H369,,"[341, 948, 602, 1014]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\69b56ab9-accd-4c67-aa7a-a884c018e5ab___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-3zh7n2s.jpg.xml,data_prepared/indian_lp\69b56ab9-accd-4c67-aa7a-a884c018e5ab___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-3zh7n2s.jpg.jpeg,,KL54H369,,"[316, 927, 631, 1043]",0.0,0.839328,0.945178,0,0,0,
data_prepared/indian_lp\6bf2730d-82bf-43ac-8802-b61315d85b96___2017-Skoda-Octavia-rear-high-revealed-for-India-images.jpg.xml,data_prepared/indian_lp\6bf2730d-82bf-43ac-8802-b61315d85b96___2017-Skoda-Octavia-rear-high-revealed-for-India-images.jpg.jpeg,MH20EE7598,MH20EE7598,"[108, 235, 261, 276]","[92, 230, 276, 283]",0.643253,0.859694,0.964451,1,1,1,0.0
data_prepared/indian_lp\6cd15e75-3e26-41f2-a6aa-b1b58dec1c48___volkswagen-polo-exquisite-limited-edition-m1_720x540.jpg.xml,data_prepared/indian_lp\6cd15e75-3e26-41f2-a6aa-b1b58dec1c48___volkswagen-polo-exquisite-limited-edition-m1_720x540.jpg.jpeg,MH14EY5972,PH12ET9572,"[18, 246, 89, 312]","[6, 238, 102, 321]",0.588102,0.811672,0.634891,1,0,0,0.5
data_prepared/indian_lp\6d69b523-72b7-4be9-a79f-428ef8148dcd___81auoS-H8eL._SX425_.jpg.xml,data_prepared/indian_lp\6d69b523-72b7-4be9-a79f-428ef8148dcd___81auoS-H8eL._SX425_.jpg.jpeg,GJ01MW7581,GJ01MW7581,"[80, 7, 369, 278]","[79, 0, 385, 290]",0.882567,0.891341,0.861553,1,1,1,0.0
data_prepared/indian_lp\6e52e238-927b-46e0-a8f1-5f77ef1ecf9f___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-rear.xml,data_prepared/indian_lp\6e52e238-927b-46e0-a8f1-5f77ef1ecf9f___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-rear.jpg,RJ27TC0530,RJ27TC0530,"[162, 235, 281, 266]","[155, 236, 287, 271]",0.753323,0.840234,0.959132,1,1,1,0.0
data_prepared/indian_lp\6e772b68-a549-44e5-950e-4c376454c4e9___1557295d1474517501-toyota-innova-crysta-official-review-20160921_173216.jpg.xml,data_prepared/indian_lp\6e772b68-a549-44e5-950e-4c376454c4e9___1557295d1474517501-toyota-innova-crysta-official-review-20160921_173216.jpg.jpeg,KL01KLKL01,KL01KLKL01,"[198, 233, 440, 293]","[172, 220, 466, 305]",0.581032,0.867578,0.910659,1,1,1,0.0
data_prepared/indian_lp\6ec9d264-9eab-4027-bdcc-6f71c842ee75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_846635891_1_1080x720_nissan-terrano-xl-d-thp-110-ps-2013-diesel-dehra-dun.xml,data_prepared/indian_lp\6ec9d264-9eab-4027-bdcc-6f71c842ee75___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_846635891_1_1080x720_nissan-terrano-xl-d-thp-110-ps-2013-diesel-dehra-dun.jpg,UK07BA7252,UK07BA7252,"[142, 448, 356, 500]","[119, 432, 382, 515]",0.509781,0.842184,0.966021,1,1,1,0.0
data_prepared/indian_lp\6ed8b283-5cf5-4727-9969-c79f70f47e80___2-cars-same-numbers.jpg.xml,data_prepared/indian_lp\6ed8b283-5cf5-4727-9969-c79f70f47e80___2-cars-same-numbers.jpg.jpeg,RJ27TA1143,HJ27TA1143,"[72, 145, 161, 175]","[65, 139, 169, 182]",0.597048,0.860618,0.792901,1,0,0,0.1
data_prepared/indian_lp\6f680368-4a15-464a-b314-7f9cd0f3db11___91852d1232463201-high-security-registration-plates-hsrp-india-num1.jpg.xml,data_prepared/indian_lp\6f680368-4a15-464a-b314-7f9cd0f3db11___91852d1232463201-high-security-registration-plates-hsrp-india-num1.jpg.jpeg,KL01AU585,KL07AW585,"[206, 167, 351, 288]","[187, 150, 369, 307]",0.61402,0.887751,0.630682,1,0,0,0.222222
data_prepared/indian_lp\6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.xml,data_prepared/indian_lp\6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.jpeg,TN09CH7770,,"[166, 101, 281, 134]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.xml,data_prepared/indian_lp\6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.jpeg,,TN09CH7770,,"[151, 92, 297, 146]",0.0,0.837756,0.938176,0,0,0,
